line,station_id,station_name
5,station0501,莘庄
5,station0502,春申路
5,station0503,银都路
5,station0505,颛桥
5,station0507,北桥
5,station0508,剑川路
5,station0509,东川路
5,station0510,金平路
5,station0511,华宁路
5,station0512,文井路
5,station0513,闵行开发区
5,station0531,江川路
5,station0532,西渡
5,station0533,萧塘
5,station0534,奉浦大道
5,station0535,环城东路
5,station0536,望园路
5,station0537,金海湖
5,station0538,奉贤新城
