line,station_id,station_name
51,station5131,虹桥2号航站楼
51,station5132,中春路
51,station5133,景洪路
51,station5134,三林南
51,station5135,康桥东
51,station5136,上海国际旅游度假区
51,station5137,浦东1号2号航站楼
