line,station_id,station_name
17,station1721,虹桥火车站
17,station1722,国家会展中心
17,station1723,蟠龙路
17,station1724,徐盈路
17,station1725,徐泾北城
17,station1726,嘉松中路
17,station1727,赵巷
17,station1728,汇金路
17,station1729,青浦新城
17,station1730,漕盈路
17,station1731,淀山湖大道
17,station1732,朱家角
17,station1733,东方绿舟
17,station1734,西岑
